id_usuario,palavra,score
1870214326566563,hj,0.047619047619047616
1870214326566563,olha,0.047619047619047616
1870214326566563,amo,0.040165358923429276
1870214326566563,carinho,0.030642988911463043
1870214326566563,mãe,0.0282639973328495
1870214326566563,povo,0.02568681628856104
1870214326566563,foto,0.021784666284377658
1870214326566563,ano,0.0215013042010201
1870214326566563,faz,0.01941072573690519
1870214326566563,entregar,0.0
872507229580251,roupas,0.0016963788831875232
872507229580251,gabriel,0.0013929199672946223
872507229580251,santos,0.0013803952008776342
872507229580251,clássico,0.0013351134846461949
872507229580251,juliana,0.0013351134846461949
872507229580251,amor,0.0013351134846461949
872507229580251,eduardo,0.001065110943622822
872507229580251,parada,0.0009714134840576277
872507229580251,perdida,0.0009159060322299045
872507229580251,futuro,0.0008965672841092353
1492157617538982,lenise,0.06528651189781563
1492157617538982,marques,0.055818136831886016
1492157617538982,bem,0.019240736927724204
1492157617538982,quizur,0.019108155371131166
1492157617538982,fato,0.016
1492157617538982,feliz,0.0148893829313929
1492157617538982,primos,0.013808739035062283
1492157617538982,ai,0.012647433105397288
1492157617538982,massa,0.012524721365121168
1492157617538982,crianças,0.011945918040347933
1502169689831039,karina,0.036084039567276925
1502169689831039,soares,0.02894462579505406
1502169689831039,saudades,0.011845363287757215
1502169689831039,nao,0.010759619443897594
1502169689831039,obrigada,0.008547008547008548
1502169689831039,amores,0.008547008547008548
1502169689831039,realidade,0.008547008547008548
1502169689831039,preciso,0.008547008547008548
1502169689831039,quero,0.008298006801929693
1502169689831039,saudade,0.006628021731811527
1457411227699416,hahaha,0.01742829479334547
1457411227699416,melhor,0.016011218856934135
1457411227699416,vídeo,0.01207608199800811
1457411227699416,ainda,0.010100666110143763
1457411227699416,mundo,0.010012210947834508
1457411227699416,sobre,0.009604043042719801
1457411227699416,hoje,0.00951958854157936
1457411227699416,sempre,0.00927866389520808
1457411227699416,lindo,0.009185801597058904
1457411227699416,vida,0.008905706168345354
2069736153313031,berro,0.005295426144495995
2069736153313031,hino,0.0050196758801465
2069736153313031,mulher,0.004914099266344015
2069736153313031,queria,0.004063172504413138
2069736153313031,desses,0.0038182359440918365
2069736153313031,quero,0.003739236664095533
2069736153313031,amor,0.0033586399302734504
2069736153313031,sonho,0.0032835493090051593
2069736153313031,vida,0.0032561354907520513
2069736153313031,bem,0.0030051519340979823
815098648696899,eduarda,0.00398406374501992
815098648696899,sala,0.00398406374501992
815098648696899,quizur,0.00398406374501992
815098648696899,digo,0.00398406374501992
815098648696899,roupa,0.0030969214140602335
815098648696899,madrinha,0.003069149720522776
815098648696899,brasileiro,0.0030372756690537264
815098648696899,tiro,0.002952645624493266
815098648696899,temporada,0.002898759759199853
815098648696899,tempos,0.0028650332688102383
848813808619893,melo,0.019180433883744717
848813808619893,bianca,0.017419257782126777
848813808619893,vida,0.011244831326699579
848813808619893,hj,0.008843115638813334
848813808619893,coisa,0.0085870418872638
848813808619893,ter,0.008530991746431054
848813808619893,bem,0.00792576212458794
848813808619893,mundo,0.007204808981450466
848813808619893,nome,0.006548660553569394
848813808619893,incrível,0.006439627691779566
1490358514390143,vida,0.03578122514177133
1490358514390143,now,0.030521606990050458
1490358514390143,amor,0.028949083721962594
1490358514390143,fica,0.025927598544733466
1490358514390143,you,0.025083517077853675
1490358514390143,the,0.024561217816286104
1490358514390143,amo,0.02437793506328461
1490358514390143,is,0.02385373658172537
1490358514390143,anos,0.023663694755733305
1490358514390143,dia,0.022853683831810828
1946002089051904,sobre,0.021620611159012624
1946002089051904,rafaela,0.019711893278831612
1946002089051904,del,0.017006674355341672
1946002089051904,campo,0.016257747225732394
1946002089051904,tudo,0.015340805349199987
1946002089051904,dia,0.015046440550878571
1946002089051904,verdade,0.01438158098952214
1946002089051904,vida,0.014028250408144111
1946002089051904,deus,0.013089532792081504
1946002089051904,alguém,0.012767270949544258
1505262262895441,costa,0.011178593441656639
1505262262895441,beatriz,0.009540589608589573
1505262262895441,luís,0.008360294331576494
1505262262895441,serejo,0.007945020013331996
1505262262895441,delvy,0.007945020013331996
1505262262895441,deus,0.005021425557608865
1505262262895441,quer,0.003745318352059925
1505262262895441,vida,0.003510484141603453
1505262262895441,feliz,0.0033721840702469618
1505262262895441,amor,0.0028018866969629908
523889937966576,sz,0.010701853601702987
523889937966576,opa,0.008997836358087444
523889937966576,rsrs,0.0072620047955702875
523889937966576,eita,0.006423982869379015
523889937966576,deus,0.006259635132329477
523889937966576,scheila,0.00625157591855084
523889937966576,desculpa,0.004962752819624711
523889937966576,quero,0.004871428193049716
523889937966576,bom,0.004575113049527906
523889937966576,amo,0.004285824845113089
1486146538167125,godinho,0.03932104367061628
1486146538167125,carolina,0.03878575541135404
1486146538167125,amo,0.03271305264387672
1486146538167125,ana,0.032121697105572174
1486146538167125,saudades,0.026672259707336984
1486146538167125,belo,0.01537188654753364
1486146538167125,horizonte,0.01537188654753364
1486146538167125,amores,0.014838203538148036
1486146538167125,linda,0.01316632947744542
1486146538167125,dia,0.012888139551353662
741580989385892,norma,0.09722393266500508
741580989385892,santana,0.0752985256012104
741580989385892,lilian,0.025842719876168818
741580989385892,amiga,0.022110901866850413
741580989385892,vamos,0.018677572697066238
741580989385892,sempre,0.015734802790536392
741580989385892,amar,0.015208126266146364
741580989385892,olha,0.015090537660588823
741580989385892,obrigada,0.015066855757222858
741580989385892,lima,0.014934653997522022
1257481127685383,rio,0.021960347291094688
1257481127685383,gato,0.016666666666666666
1257481127685383,real,0.016666666666666666
1257481127685383,merda,0.011875411052420319
1257481127685383,diz,0.011760039882360952
1257481127685383,morte,0.01155700072374455
1257481127685383,pele,0.010888955865026364
1257481127685383,jogar,0.010266751002677241
1257481127685383,the,0.009720047723271511
1257481127685383,sei,0.009688709225481682
1651450664917734,sofia,0.13263883344418007
1651450664917734,lopes,0.12973165006672308
1651450664917734,chamem,0.017741955691035857
1651450664917734,camila,0.01765147101216634
1651450664917734,amo,0.016898156981634042
1651450664917734,amor,0.013049111025678399
1651450664917734,sempre,0.012545897425463491
1651450664917734,anjos,0.010872120369656277
1651450664917734,demais,0.009937489450070447
1651450664917734,sei,0.009325104884569009
1976561949250115,louise,0.012309323942181497
1976561949250115,anna,0.012043067626003615
1976561949250115,yasmin,0.006628177495027147
1976561949250115,rs,0.005952380952380952
1976561949250115,capa,0.005489633569352425
1976561949250115,cof,0.005343701302421623
1976561949250115,sim,0.0046600731430419115
1976561949250115,joel,0.00460289888358287
1976561949250115,comigo,0.004372571798187709
1976561949250115,vivendo,0.004270464280429875
741112402763818,nathy,0.007304147247395919
741112402763818,amigos,0.0052362050215150535
741112402763818,santos,0.0034514227720953616
741112402763818,vai,0.003153536316978086
741112402763818,ai,0.003051652279087283
741112402763818,vou,0.0030492069437821935
741112402763818,nunca,0.0028646195004643693
741112402763818,né,0.002690864343863056
741112402763818,pessoa,0.002574684771902198
741112402763818,quero,0.002270410906998634
10214421550670970,ai,0.01978131233598999
10214421550670970,cascavel,0.012474823804024444
10214421550670970,fernando,0.011952767291355384
10214421550670970,aninha,0.011672475619974984
10214421550670970,mineirinha,0.011542074335940235
10214421550670970,roberto,0.010321575801547975
10214421550670970,furia,0.009604555897273388
10214421550670970,bom,0.008629300197964507
10214421550670970,dia,0.008467776098283713
10214421550670970,noite,0.007750188955263089
1540802029367418,capeline,0.045219086629609016
1540802029367418,felipe,0.032365102037950615
1540802029367418,campos,0.01800089849267984
1540802029367418,gosto,0.013765575394749305
1540802029367418,henrique,0.011358320633838608
1540802029367418,edit,0.009700850297165303
1540802029367418,ai,0.009526920074446284
1540802029367418,olha,0.009304965030803039
1540802029367418,flavia,0.00902645864331418
1540802029367418,ano,0.009010647686751512
1170510339747390,opa,0.005681818181818182
1170510339747390,sim,0.005681818181818182
1170510339747390,vida,0.005681818181818182
1170510339747390,prefiro,0.005681818181818182
1170510339747390,dois,0.005681818181818182
1170510339747390,olha,0.005681818181818182
1170510339747390,pedir,0.005681818181818182
1170510339747390,saudades,0.005681818181818182
1170510339747390,ata,0.005681818181818182
1170510339747390,passou,0.005681818181818182
932900373523932,vida,0.009901812602730454
932900373523932,fernandes,0.006159010429371423
932900373523932,sempre,0.005467127860450556
932900373523932,vivo,0.005357598844217356
932900373523932,jéssica,0.004643031868844438
932900373523932,coisas,0.004619766610275132
932900373523932,coisa,0.004193044678810162
932900373523932,melhor,0.004101768532895907
932900373523932,tudo,0.004093786469862326
932900373523932,come,0.003992015968063872
1528261897239795,vencer,0.023255813953488372
1528261897239795,bem,0.023255813953488372
1528261897239795,ah,0.023255813953488372
1528261897239795,realidade,0.016742083114730612
1528261897239795,triste,0.01614111320878199
1528261897239795,fé,0.011084320633495133
1528261897239795,passa,0.010164631311785985
1528261897239795,menos,0.009987509325355099
1528261897239795,cada,0.009190424283988655
1528261897239795,pessoas,0.008493288765888044
575912899414794,olha,0.012980068678760061
575912899414794,tūma,0.009702553131983184
575912899414794,ki,0.004995825684449637
575912899414794,porra,0.004944530734845182
575912899414794,passa,0.004940104018265894
575912899414794,socorro,0.004842615012106538
575912899414794,so,0.0038403808231148783
575912899414794,deus,0.003513315923110178
575912899414794,potter,0.003443660174220966
575912899414794,harry,0.0034047209518496564
1977291202559840,puta,0.019230769230769232
1977291202559840,claramente,0.019230769230769232
1977291202559840,soube,0.016330464715350913
1977291202559840,video,0.016224342265711327
1977291202559840,continuo,0.01424958400343388
1977291202559840,desde,0.012914017226881102
1977291202559840,comprar,0.012138752733209319
1977291202559840,bora,0.01193081749849935
1977291202559840,tentar,0.011124056357376805
1977291202559840,amo,0.010324398445050136
938224233002226,sempre,0.013158498859093561
938224233002226,deus,0.010375878032050187
938224233002226,palavras,0.010273972602739725
938224233002226,quero,0.007876188451186665
938224233002226,todos,0.007107652900944215
938224233002226,uau,0.00684931506849315
938224233002226,enem,0.006663227332776756
938224233002226,vida,0.006034642883381739
938224233002226,you,0.005771829729132059
938224233002226,amo,0.005539943605767754
1796067243760886,vou,0.006729918896652231
1796067243760886,sempre,0.0049615846188067175
1796067243760886,cara,0.004768082842387106
1796067243760886,vida,0.004462076357477291
1796067243760886,sei,0.0042650367124858445
1796067243760886,so,0.0042029920161493406
1796067243760886,froid,0.004201063659034678
1796067243760886,vai,0.004123773141081113
1796067243760886,medeiros,0.004015304064515723
1796067243760886,renato,0.003900445250126892
1486348074805772,bianca,0.056286495768315334
1486348074805772,soares,0.05495620431262276
1486348074805772,amor,0.013778415451422648
1486348074805772,teodoro,0.012766714050677768
1486348074805772,lilian,0.012543005794615097
1486348074805772,ja,0.011370573958017454
1486348074805772,obrigada,0.010662527358510832
1486348074805772,gente,0.010655843547433787
1486348074805772,dia,0.009214734745557441
1486348074805772,amo,0.009053453372746025
1502378776518622,carlos,0.03213880322009386
1502378776518622,jean,0.030577025074368297
1502378776518622,quizur,0.015092987765640786
1502378776518622,olha,0.011638180302838879
1502378776518622,ai,0.009239423777457758
1502378776518622,fernando,0.008147097680391426
1502378776518622,silva,0.0066722778592937
1502378776518622,henrique,0.006251589479764084
1502378776518622,assim,0.005006438120897499
1502378776518622,amo,0.004980108924733793
1977069062531207,thais,0.07390204281382869
1977069062531207,caralho,0.019246850250678613
1977069062531207,amo,0.007459942490571426
